,Unnamed: 0,bb_width,d_to_ubb,d_to_lbb,MACD,MACD_Oscillator,RSI,d_to_sup2,d_to_res2,fast_k,slow_k,Momentum,ten_to_sen,cloud_thickness,d_to_cloud,volume,return_next_tick,close
13424,17351,544.6956336647854,503.3478168323927,41.34781683239271,-441.4826702224455,-1.985371518923614,31.64661884032006,273.33333333333576,466.66666666665697,7.042253521126761,41.92441314553989,-0.0106091703989277,-620.0,-272.5,-2682.5,27265.94089976,-0.0944287063267212,42360.0
13425,17352,584.8608571466903,519.4304285733451,65.43042857334513,-442.84542194938695,-2.678498596692066,31.112745844307483,400.0,360.0,23.91304347826087,35.15772606654417,-0.0072721766352339,-620.0,-272.5,-2682.5,13405.5172304,0.5907372400756117,42320.0
13426,17353,577.1346848393296,260.5673424196648,316.5673424196648,-418.9234135080988,16.994807875676997,38.13708857962751,333.33333333333576,166.66666666665697,67.14285714285714,37.91963082844894,-0.0038558261006205,-620.0,-272.5,-2432.5,14262.46785456,0.5637773079633535,42570.0
13427,17354,663.7402437032579,94.87012185162894,568.8701218516289,-376.2617440625545,47.725181856976974,44.03673249278001,460.0,260.0,95.94594594594594,49.642153350971455,0.0065297762563494,-620.0,-222.5,-2087.5,10538.08989523,-0.2102312543798223,42810.0
13428,17355,674.1447256422398,193.0723628211199,481.0723628211199,-345.728963225607,62.60637015513964,42.40362641463379,300.0,480.0,65.26315789473685,51.861451596585496,0.0063937510715339,-600.0,-210.0,-2140.0,16629.54818981,-0.1872659176029967,42720.0
13429,17356,623.8090876044735,272.9045438022368,350.9045438022368,-324.24910401459783,67.26898349291912,40.94989472165261,140.0,200.0,56.84210526315789,61.82142194499172,0.0011296284258487,-555.0,-227.5,-2237.5,5947.13159582,-0.5863039399624737,42640.0
13430,17357,665.0112780999625,514.5056390499813,150.50563904998126,-323.6680279488137,54.28004764696266,36.71397805117011,260.0,460.0,9.58904109589041,58.95662146851762,-0.0060984127236656,-555.0,-322.5,-2582.5,11124.67786018,-0.0471809389006816,42390.0
13431,17358,694.0509107167891,519.0254553583945,175.02545535839454,-321.11968598333624,45.46271168995213,36.389677641556986,260.0,340.0,11.688311688311687,47.86571237760854,-0.0038363614813215,-555.0,-367.5,-2647.5,13896.71965552,-0.8024545669105487,42370.0
13432,17359,948.4490263349436,934.2245131674716,14.22451316747174,-342.5861452869285,19.19700190908793,31.324107194086423,260.0,520.0,0.0,28.676523188419345,-0.0140043280453107,-530.0,-357.5,-2902.5,15545.22463816,-1.4513442778967378,42030.0
13433,17360,1605.3300110708078,1745.665005535404,-140.3349944645961,-404.1614493534216,-33.90264172592413,24.684889127529573,940.0,1240.0,19.16167664670659,19.45622693881329,-0.0270410097417689,-530.0,-360.0,-3485.0,57201.70752182,0.4345726702076335,41420.0
13434,17361,1873.3262158821308,1623.6631079410654,249.6631079410654,-433.4394061080384,-50.54447878443267,29.43757471646515,693.3333333333358,386.66666666665697,30.8641975308642,14.260645392354556,-0.0214171213294598,-450.0,-407.5,-3352.5,40808.09197641,-1.514423076923077,41600.0
13435,17362,2503.387926612908,2433.693963306454,69.69396330645395,-501.6949060598563,-95.0399829890004,23.78114438507825,726.6666666666642,1033.333333333343,11.538461538461538,14.650529480868784,-0.0324176646344122,-290.0,-407.5,-3932.5,56701.90258705,-0.512570173297533,40970.0
13436,17363,2969.6210008836206,2695.8105004418103,273.8105004418103,-566.2062532464915,-127.64106414050843,22.246639545576784,660.0,980.0,9.289617486338798,14.170790640474204,-0.0270572016878283,-200.0,-407.5,-3867.5,51195.13748516,0.7605495583905775,40760.0
13437,17364,2910.703618638581,2182.3518093192906,728.3518093192906,-585.567493882787,-117.60184382144308,29.4805255745292,720.0,660.0,30.0,20.170790640474205,-0.0214821906230106,-340.0,-410.0,-3560.0,34104.72596466,-0.7061115169223253,41070.0
13438,17365,2850.8431501341547,2248.4215750670774,602.4215750670774,-617.1973263598557,-119.38534103880936,26.95414357223221,273.33333333333576,506.66666666665697,18.09523809523809,19.957502930180503,-0.0196506464383971,-360.0,-432.5,-3872.5,26667.66531432,0.4168710152035348,40780.0
13439,17366,2542.803352382776,1755.401676191388,787.4016761913881,-621.3836928149904,-98.8573659951552,30.703123076209,386.6666666666642,233.33333333334303,34.285714285714285,20.64180628115053,-0.0097629947090426,-365.0,-432.5,-3702.5,25844.25714284,3.5409035409035505,40950.0
13440,17367,2549.509756796426,309.7548783982129,2239.754878398213,-501.9127982392165,16.49082286449493,52.90522080616513,2453.333333333336,2086.666666666657,67.79026217228464,31.89216640791514,0.0204629709716256,0.0,-432.5,-2192.5,91450.87457955,1.5330188679245182,42400.0
13441,17368,3082.281982918241,-5.859008540879586,3088.1409914591204,-350.7385896885171,134.13202513215543,59.213700249579375,1453.3333333333358,726.666666666657,91.86046511627907,48.4063359339032,0.0449860042220024,0.0,-445.0,-1480.0,84019.26917344,0.0696864111498163,43050.0
13442,17369,3637.57183968772,346.78591984386003,3290.78591984386,-225.9070748446611,207.1708319808092,59.48345981996844,820.0,1540.0,67.98866855524079,56.00406964495136,0.0463383750701777,0.0,-445.0,-1390.0,177365.40959019,0.557103064066844,43080.0
13443,17370,4211.636789235825,583.8183946179124,3627.818394617912,-106.38486720522631,261.35443169619515,61.66770814391892,546.6666666666642,493.33333333334303,74.78753541076487,67.34252910805671,0.0317687158097011,0.0,-485.0,-1100.0,79070.69442485,-1.846722068328721,43320.0
13444,17371,4294.699575575069,1517.3497877875343,2777.3497877875343,-75.34741259080329,233.91350904849455,51.668628630342766,760.0,1360.0,47.51552795031056,69.98849184097597,0.0089764272205826,0.0,-570.0,-1905.0,78044.19188395,0.9877704609595472,42520.0
13445,17372,4267.293703924748,1280.646851962374,2986.646851962374,-16.667385042848764,234.07482927715927,55.72728562631064,893.3333333333358,866.666666666657,43.55555555555555,65.14155051763014,0.0202933201831773,45.0,-627.5,-1542.5,69394.76857957,-0.9082440614811338,42940.0
13446,17373,3858.851873002903,1645.4259365014514,2213.425936501452,-1.6141738865626394,199.30243234675632,51.41009121490373,280.0,540.0,6.214689265536723,48.01239534748168,-0.0032587215068072,45.0,-642.5,-1947.5,47524.01101605,-0.4465334900117468,42550.0
