,Unnamed: 0,bb_width,d_to_ubb,d_to_lbb,MACD,MACD_Oscillator,RSI,d_to_sup2,d_to_res2,fast_k,slow_k,Momentum,ten_to_sen,cloud_thickness,d_to_cloud,volume,return_next_tick,close
4541,8468,22.01009869221025,15.505049346105125,6.505049346105125,4.760786213348638,0.3741787826238614,52.2041346698912,6.666666666666743,13.33333333333303,0.0,61.3333333333333,-0.0014917848109337,7.5,18.75,46.25,75203.12185596,0.304878048780477,1640.0
4542,8469,17.511900715315733,9.255950357657866,8.255950357657866,4.640260625928249,0.2029225561627781,55.49153270716566,6.666666666666743,3.33333333333303,50.0,63.3333333333333,0.0009463869463869,7.5,20.0,52.5,36203.35341961,-0.3039513677811523,1645.0
4543,8470,17.511900715315278,13.25595035765764,4.255950357657639,4.094090885061405,-0.2745977477632531,51.66469113234378,3.333333333333257,6.66666666666697,0.0,49.99999999999998,-0.0011841491841492,7.5,17.5,42.5,48540.1592435,0.0,1640.0
4544,8471,17.511900715315278,13.25595035765764,4.255950357657639,3.619523813042633,-0.5993318558256195,51.66469113234379,16.666666666666742,13.33333333333303,50.0,39.99999999999998,-0.0003002333082364,5.0,18.75,43.75,105643.94359885,0.0,1640.0
4545,8472,16.46545204686163,11.732726023430814,4.732726023430814,3.2064638698593626,-0.8099134392071123,51.66469113234379,10.0,10.0,50.0,29.99999999999998,-0.0045500598692088,5.0,18.75,43.75,125720.42724578,0.0,1640.0
4546,8473,16.865480854124144,11.432740427062072,5.432740427062072,2.8463005084495308,-0.9360614404935554,51.664691132343805,10.0,10.0,66.66666666666666,43.33333333333331,-0.0018181818181818,5.0,18.75,43.75,32151.06369032,-1.8292682926829285,1640.0
4547,8474,45.215533220794896,52.60776661039745,-7.392233389602552,0.1385223704965028,-2.9150716627572666,33.19180871463453,20.0,40.0,0.0,33.33333333333331,-0.0194826311899482,-2.5,18.75,13.75,264699.30887323,0.3105590062111751,1610.0
4548,8475,54.3241300998684,49.1620650499342,5.162065049934199,-1.58567443126708,-3.71141477161668,37.22074517207458,6.666666666666743,13.33333333333303,14.285714285714285,36.19047619047616,-0.0167404922529468,-2.5,13.75,8.75,168493.99455698,-0.3095975232198178,1615.0
4549,8476,60.51629716215712,53.25814858107856,7.258148581078558,-3.3173309063665783,-4.354456997372942,34.95086311274363,13.333333333333258,16.66666666666697,12.5,28.690476190476165,-0.0182926829268292,-2.5,13.75,3.75,446773.51767291,-0.9316770186335366,1610.0
4550,8477,71.9567771497168,68.4783885748584,3.4783885748584,-5.832818675674162,-5.49595581334442,29.19807490893521,13.333333333333258,26.66666666666697,0.0,18.690476190476165,-0.0189691197658639,-5.0,13.75,-11.25,318791.51228049,0.6269592476489061,1595.0
